transmission_type,id_transmissao,body_type,id_body_type,modelo,id_modelos,marca,id_categoria_marca,mileage,ano,city,id_city,insurance,id_insurance,seats,engine_capacity,fuel_type,id_fuel_type,kms_driven,max_power,owner_type,id_owner_type,ID
Manual,0.1306344835831814,SUV,0.6002632621852876,WR-V i-VTEC VX,2.406315182362585,Honda,0.9783027075803176,25.8,2019.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1199.0,Petrol,0.1808108436013733,42000.0,88.7,First Owner,0.1513159043723507,1417
Automatic,0.5851602224980227,SUV,0.6002632621852876,Kodiaq 2.0 TDI Style,3.0514098059157493,Skoda,1.694428404922618,27.39,2018.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,7.0,1968.0,Diesel,0.5145358569867878,40700.0,148.0,First Owner,0.1513159043723507,1418
Manual,0.1306344835831814,Sedan,0.5776796017468651,Amaze S i-Vtech,2.431621047627355,Honda,0.9783027075803176,22.7,2014.0,Chandigarh,1.5940326093918438,Third Party,0.2561672213768721,5.0,1198.0,Petrol,0.1808108436013733,80000.0,86.7,First Owner,0.1513159043723507,1419
Manual,0.1306344835831814,Sedan,0.5776796017468651,Aura SX,3.285493011949117,Hyundai,0.6762035848164187,20.36,2020.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,35582.0,81.8,First Owner,0.1513159043723507,1420
Automatic,0.5851602224980227,SUV,0.6002632621852876,Cayenne Diesel Platinum Edition,3.929561056299393,Porsche,3.0514098059157493,20.14,2017.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,5.0,2967.0,Diesel,0.5145358569867878,38900.0,245.0,First Owner,0.1513159043723507,1421
Manual,0.1306344835831814,SUV,0.6002632621852876,Harrier XT,3.5285310606354114,Tata,1.2324145684656973,16.8,2022.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,5.0,1956.0,Diesel,0.5145358569867878,4000.0,167.6,First Owner,0.1513159043723507,1422
Automatic,0.5851602224980227,MUV,1.3502737398232223,Ertiga BSIV VXI AT,3.8295610562993927,Maruti,0.5428800869444625,18.9,2018.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,7.0,1373.0,Petrol,0.1808108436013733,40000.0,91.1,First Owner,0.1513159043723507,1423
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R VXI BS IV,1.993870484806967,Maruti,0.5428800869444625,19.7,2015.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,998.0,Petrol,0.1808108436013733,67993.0,67.0,Second Owner,0.6196441032904012,1424
Automatic,0.5851602224980227,SUV,0.6002632621852876,XUV500 AT W10 FWD,3.130591051963374,Mahindra,1.3285017940816413,17.3,2018.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,7.0,2179.0,Diesel,0.5145358569867878,70000.0,140.0,Second Owner,0.6196441032904012,1425
Manual,0.1306344835831814,Sedan,0.5776796017468651,City i VTEC VX,2.7326510432913365,Honda,0.9783027075803176,18.5,2015.0,Mumbai,0.9237651759315242,Not Available,1.4145877083285747,5.0,1497.0,Petrol,0.1808108436013733,71747.0,117.3,First Owner,0.1513159043723507,1426
Manual,0.1306344835831814,SUV,0.6002632621852876,Vitara Brezza ZDi Plus Dual Tone,2.984463016285136,Maruti,0.5428800869444625,15.0,2016.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1248.0,Diesel,0.5145358569867878,34465.0,88.5,Second Owner,0.6196441032904012,1427
Manual,0.1306344835831814,SUV,0.6002632621852876,Harrier XZ Plus BSVI,3.8295610562993927,Tata,1.2324145684656973,21.21,2021.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,5.0,1956.0,Diesel,0.5145358569867878,25000.0,167.6,First Owner,0.1513159043723507,1428
Manual,0.1306344835831814,SUV,0.6002632621852876,Hector Plus Sharp Diesel MT,3.431621047627355,MG,1.948747464018601,21.4,2021.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,6.0,1956.0,Diesel,0.5145358569867878,60000.0,167.6,First Owner,0.1513159043723507,1429
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i20 1.2 Asta Option,2.9001421305851,Hyundai,0.6762035848164187,13.5,2018.0,Hyderabad,1.027129429868669,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,91609.0,81.8,Second Owner,0.6196441032904012,1430
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ciaz ZXi,3.016647699656537,Maruti,0.5428800869444625,13.2,2014.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1373.0,Petrol,0.1808108436013733,30967.0,91.1,First Owner,0.1513159043723507,1431
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Vento 1.2 TSI Highline AT,3.016647699656537,Volkswagen,1.491104562694788,18.8,2016.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,55000.0,103.2,First Owner,0.1513159043723507,1432
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ciaz ZXi,3.016647699656537,Maruti,0.5428800869444625,20.0,2017.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1373.0,Petrol,0.1808108436013733,64341.0,91.1,First Owner,0.1513159043723507,1433
Automatic,0.5851602224980227,SUV,0.6002632621852876,Creta 1.6 CRDi AT SX Plus,2.768863215945781,Hyundai,0.6762035848164187,15.37,2016.0,Chandigarh,1.5940326093918438,Comprehensive,0.4469137531446819,5.0,1582.0,Diesel,0.5145358569867878,93714.0,126.2,First Owner,0.1513159043723507,1434
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Celerio ZXI,2.715617703992556,Maruti,0.5428800869444625,18.6,2016.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,998.0,Petrol,0.1808108436013733,32357.0,65.7,First Owner,0.1513159043723507,1435
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Grand i10 Nios Sportz,2.768863215945781,Hyundai,0.6762035848164187,28.09,2022.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,10000.0,81.8,First Owner,0.1513159043723507,1436
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Freestyle Titanium Diesel BSIV,3.6534697972437113,Ford,1.4678332202818,16.5,2018.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1498.0,Diesel,0.5145358569867878,112941.0,98.6,First Owner,0.1513159043723507,1437
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Swift VDI,2.414587708328575,Maruti,0.5428800869444625,20.8,2013.0,Chandigarh,1.5940326093918438,Not Available,1.4145877083285747,5.0,1248.0,Diesel,0.5145358569867878,93118.0,74.0,Second Owner,0.6196441032904012,1438
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Grand i10 CRDi Asta Option,3.5285310606354114,Hyundai,0.6762035848164187,21.4,2014.0,Jaipur,1.2805577942736048,Third Party,0.2561672213768721,5.0,1120.0,Diesel,0.5145358569867878,80000.0,70.0,Second Owner,0.6196441032904012,1439
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Verna 1.6 VTVT AT SX,3.285493011949117,Hyundai,0.6762035848164187,22.05,2017.0,Gurgaon,1.2221060330847242,Comprehensive,0.4469137531446819,5.0,1591.0,Petrol,0.1808108436013733,37140.0,121.3,Second Owner,0.6196441032904012,1440
Automatic,0.5851602224980227,SUV,0.6002632621852876,Q7 3.0 TDI quattro,3.431621047627355,Audi,1.7861987782782631,18.9,2013.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,7.0,2967.0,Diesel,0.5145358569867878,135000.0,241.4,Second Owner,0.6196441032904012,1441
Manual,0.1306344835831814,SUV,0.6002632621852876,Scorpio SLE BSIII,3.8295610562993927,Mahindra,1.3285017940816413,17.03,2014.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,8.0,2179.0,Diesel,0.5145358569867878,120000.0,120.0,Second Owner,0.6196441032904012,1442
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ameo 1.2 MPI Comfortline,3.431621047627355,Volkswagen,1.491104562694788,21.66,2017.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1198.0,Petrol,0.1808108436013733,70000.0,73.7,Second Owner,0.6196441032904012,1443
Manual,0.1306344835831814,MUV,1.3502737398232223,Tavera 2 SS D1 8 Seats,3.929561056299393,Chevrolet,2.0233810823155056,33.54,2006.0,Lucknow,1.4981337597786497,Third Party,0.2561672213768721,8.0,2499.0,Diesel,0.5145358569867878,120000.0,80.0,Fifth Owner,2.5865230076130983,1444
Automatic,0.5851602224980227,Sedan,0.5776796017468651,,3.929561056299393,Mercedes,3.929561056299393,21.21,2015.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,2987.0,Diesel,0.5145358569867878,110000.0,254.7,First Owner,0.1513159043723507,1445
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City 1.5 GXI CVT,3.8295610562993927,Honda,0.9783027075803176,14.69,2005.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,5.0,1493.0,Petrol,0.1808108436013733,150000.0,100.0,Second Owner,0.6196441032904012,1446
Automatic,0.5851602224980227,Sedan,0.5776796017468651,,3.929561056299393,Mercedes,3.929561056299393,20.27,2007.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,2997.0,Petrol,0.1808108436013733,60000.0,231.1,First Owner,0.1513159043723507,1447
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Grand i10 AT Asta,2.6392293581291013,Hyundai,0.6762035848164187,18.9,2016.0,Pune,1.0951613137788256,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,46023.0,82.0,First Owner,0.1513159043723507,1448
Manual,0.1306344835831814,SUV,0.6002632621852876,Magnite Turbo XV BSVI,3.8295610562993927,Nissan,1.9603293365684165,17.4,2021.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,999.0,Petrol,0.1808108436013733,20000.0,98.6,First Owner,0.1513159043723507,1449
Manual,0.1306344835831814,Sedan,0.5776796017468651,Swift Dzire LXI,2.8295610562993927,Maruti,0.5428800869444625,14.6,2020.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,30692.0,85.8,First Owner,0.1513159043723507,1450
Manual,0.1306344835831814,Sedan,0.5776796017468651,City 1.5 S MT,2.6392293581291013,Honda,0.9783027075803176,28.4,2011.0,Jaipur,1.2805577942736048,Not Available,1.4145877083285747,5.0,1497.0,Petrol,0.1808108436013733,72474.0,116.39,Second Owner,0.6196441032904012,1451
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ciaz ZXi,3.016647699656537,Maruti,0.5428800869444625,20.27,2016.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1373.0,Petrol,0.1808108436013733,52231.0,91.1,Second Owner,0.6196441032904012,1452
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City i-VTEC CVT V,3.089198366805149,Honda,0.9783027075803176,22.41,2018.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,60000.0,117.6,Second Owner,0.6196441032904012,1453
Manual,0.1306344835831814,MUV,1.3502737398232223,Ertiga ZXI,3.089198366805149,Maruti,0.5428800869444625,12.9,2013.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,7.0,1462.0,Petrol,0.1808108436013733,112343.0,101.6,First Owner,0.1513159043723507,1454
Automatic,0.5851602224980227,SUV,0.6002632621852876,Q5 30 TDI quattro Premium Plus,3.6534697972437113,Audi,1.7861987782782631,17.0,2017.0,Kolkata,1.1705962136349577,Comprehensive,0.4469137531446819,5.0,1968.0,Diesel,0.5145358569867878,40000.0,174.3,First Owner,0.1513159043723507,1455
Automatic,0.5851602224980227,Sedan,0.5776796017468651,A4 2.0 TDI,2.9544997929076926,Audi,1.7861987782782631,17.0,2013.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1968.0,Diesel,0.5145358569867878,54000.0,147.5,Second Owner,0.6196441032904012,1456
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City CVT,3.8295610562993927,Honda,0.9783027075803176,20.52,2022.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1497.0,Petrol,0.1808108436013733,19508.0,78.0,First Owner,0.1513159043723507,1457
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Octavia 1.8 TSI AT L K,3.130591051963374,Skoda,1.694428404922618,12.0,2019.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1798.0,Petrol,0.1808108436013733,28000.0,178.0,First Owner,0.1513159043723507,1458
Manual,0.1306344835831814,SUV,0.6002632621852876,TUV 300 T4,3.8295610562993927,Mahindra,1.3285017940816413,11.8,2016.0,Lucknow,1.4981337597786497,Third Party,0.2561672213768721,7.0,1493.0,Diesel,0.5145358569867878,100000.0,100.0,First Owner,0.1513159043723507,1459
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Beat Diesel,3.6534697972437113,Chevrolet,2.0233810823155056,21.9,2012.0,Agra,1.8777380209834809,Third Party,0.2561672213768721,5.0,936.0,Diesel,0.5145358569867878,70000.0,57.6,Second Owner,0.6196441032904012,1460
Manual,0.1306344835831814,SUV,0.6002632621852876,XUV500 W11 Option BSIV,3.5285310606354114,Mahindra,1.3285017940816413,11.36,2019.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,7.0,2179.0,Diesel,0.5145358569867878,44000.0,152.8,First Owner,0.1513159043723507,1461
Automatic,0.5851602224980227,SUV,0.6002632621852876,X5 xDrive 30d Design Pure Experience 5 Seater,3.176348542524049,BMW,1.6420403354629296,21.64,2017.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,5.0,2993.0,Diesel,0.5145358569867878,74300.0,258.0,First Owner,0.1513159043723507,1462
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City V AT,3.016647699656537,Honda,0.9783027075803176,22.95,2010.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1497.0,Petrol,0.1808108436013733,95080.0,116.3,First Owner,0.1513159043723507,1463
Manual,0.1306344835831814,MUV,1.3502737398232223,Innova 2.5 G (Diesel) 8 Seater,3.5285310606354114,Toyota,1.3664149195730433,16.0,2012.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,8.0,2494.0,Diesel,0.5145358569867878,154213.0,100.0,Second Owner,0.6196441032904012,1464
Automatic,0.5851602224980227,SUV,0.6002632621852876,Fortuner 2.8 2WD AT BSIV,3.176348542524049,Toyota,1.3664149195730433,17.6,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,7.0,2755.0,Diesel,0.5145358569867878,143000.0,174.5,Third Owner,1.3553447922231374,1465
Manual,0.1306344835831814,Minivans,2.298082139257138,Eeco 7 Seater Standard BSIV,3.285493011949117,Maruti,0.5428800869444625,25.32,2016.0,Agra,1.8777380209834809,Third Party,0.2561672213768721,7.0,1196.0,Petrol,0.1808108436013733,20000.0,73.0,First Owner,0.1513159043723507,1466
Manual,0.1306344835831814,Sedan,0.5776796017468651,Amaze VX i DTEC,3.5285310606354114,Honda,0.9783027075803176,22.05,2018.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1498.0,Diesel,0.5145358569867878,120000.0,98.6,First Owner,0.1513159043723507,1467
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Baleno 1.3 Zeta,3.431621047627355,Maruti,0.5428800869444625,20.51,2019.0,Jaipur,1.2805577942736048,Zero Dep,1.3090775235586007,5.0,1248.0,Diesel,0.5145358569867878,49616.0,74.0,First Owner,0.1513159043723507,1468
Manual,0.1306344835831814,Hatchback,0.3631383338656007,RediGO T Option,3.089198366805149,Datsun,2.216777199579657,19.81,2018.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,799.0,Petrol,0.1808108436013733,38000.0,53.6,Second Owner,0.6196441032904012,1469
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i10 Magna,2.2917419612261187,Hyundai,0.6762035848164187,18.9,2012.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,80000.0,78.9,First Owner,0.1513159043723507,1470
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Polo 1.5 TDI Highline Plus,3.285493011949117,Volkswagen,1.491104562694788,13.0,2018.0,Gurgaon,1.2221060330847242,Not Available,1.4145877083285747,5.0,1498.0,Diesel,0.5145358569867878,113190.0,88.0,First Owner,0.1513159043723507,1471
Manual,0.1306344835831814,Sedan,0.5776796017468651,City V MT,2.539526444936875,Honda,0.9783027075803176,14.8,2009.0,Chandigarh,1.5940326093918438,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,120000.0,116.3,Second Owner,0.6196441032904012,1472
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R VXI BS IV,1.993870484806967,Maruti,0.5428800869444625,37.086,2013.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,998.0,Petrol,0.1808108436013733,58323.0,67.1,First Owner,0.1513159043723507,1473
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto LXi BSIII,3.285493011949117,Maruti,0.5428800869444625,18.24,2010.0,Lucknow,1.4981337597786497,Not Available,1.4145877083285747,5.0,796.0,Petrol,0.1808108436013733,23070.0,46.3,First Owner,0.1513159043723507,1474
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Zen LXI,3.431621047627355,Maruti,0.5428800869444625,17.01,2004.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,993.0,Petrol,0.1808108436013733,100000.0,59.18,Fourth Owner,2.109401752893436,1475
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Ritz Elate Edition VXi,3.8295610562993927,Maruti,0.5428800869444625,19.02,2014.0,Kolkata,1.1705962136349577,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,45550.0,85.8,Second Owner,0.6196441032904012,1476
Manual,0.1306344835831814,Sedan,0.5776796017468651,SX4 Zxi BSIII,3.35243980157973,Maruti,0.5428800869444625,17.4,2010.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1586.0,Petrol,0.1808108436013733,90000.0,104.68,Third Owner,1.3553447922231374,1477
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Swift VXI,1.842789322033148,Maruti,0.5428800869444625,22.32,2014.0,Kolkata,1.1705962136349577,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,44294.0,81.8,Second Owner,0.6196441032904012,1478
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Baleno 1.2 CVT Alpha,2.768863215945781,Maruti,0.5428800869444625,22.41,2020.0,Bangalore,0.8686148605655614,Zero Dep,1.3090775235586007,5.0,1197.0,Petrol,0.1808108436013733,9724.0,83.1,First Owner,0.1513159043723507,1479
Automatic,0.5851602224980227,Sedan,0.5776796017468651,,3.929561056299393,Mercedes,3.929561056299393,15.1,2014.0,Ahmedabad,1.1106443702845317,Comprehensive,0.4469137531446819,5.0,2925.0,Diesel,0.5145358569867878,65000.0,281.6,First Owner,0.1513159043723507,1480
Manual,0.1306344835831814,Sedan,0.5776796017468651,Accent GLX,3.8295610562993927,Hyundai,0.6762035848164187,13.7,2009.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1495.0,Petrol,0.1808108436013733,60000.0,94.0,First Owner,0.1513159043723507,1481
Automatic,0.5851602224980227,SUV,0.6002632621852876,Punch Creative AMT DT BSVI,3.8295610562993927,Tata,1.2324145684656973,18.9,2022.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1199.0,Petrol,0.1808108436013733,10000.0,86.6,First Owner,0.1513159043723507,1482
Manual,0.1306344835831814,SUV,0.6002632621852876,XUV300 W6 Diesel BSVI,3.6534697972437113,Mahindra,1.3285017940816413,13.0,2021.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1497.0,Diesel,0.5145358569867878,36024.0,115.0,First Owner,0.1513159043723507,1483
Manual,0.1306344835831814,Minivans,2.298082139257138,Eeco 7 Seater Standard BSIV,3.285493011949117,Maruti,0.5428800869444625,18.9,2015.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,7.0,1196.0,Petrol,0.1808108436013733,20687.0,73.0,First Owner,0.1513159043723507,1484
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i20 Sportz 1.2,2.267268191842918,Hyundai,0.6762035848164187,22.48,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,77593.0,81.8,First Owner,0.1513159043723507,1485
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ciaz VDi Option SHVS,3.929561056299393,Maruti,0.5428800869444625,22.77,2016.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1248.0,Diesel,0.5145358569867878,40000.0,88.5,First Owner,0.1513159043723507,1486
Manual,0.1306344835831814,SUV,0.6002632621852876,Seltos GTX Plus,3.176348542524049,Kia,1.7485740093885056,23.84,2020.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1353.0,Petrol,0.1808108436013733,14000.0,138.0,First Owner,0.1513159043723507,1487
Manual,0.1306344835831814,SUV,0.6002632621852876,Seltos HTX Plus Diesel,3.130591051963374,Kia,1.7485740093885056,17.8,2022.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,5.0,1493.0,Diesel,0.5145358569867878,22000.0,113.4,First Owner,0.1513159043723507,1488
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Baleno 1.2 Delta,2.097167296476424,Maruti,0.5428800869444625,18.7,2018.0,Ahmedabad,1.1106443702845317,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,42368.0,83.1,Second Owner,0.6196441032904012,1489
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto 800 LXI,2.000257283468368,Maruti,0.5428800869444625,22.05,2020.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,796.0,Petrol,0.1808108436013733,10000.0,47.3,First Owner,0.1513159043723507,1490
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Grand i10 Asta Option,2.8083717572294544,Hyundai,0.6762035848164187,20.36,2016.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,55000.0,82.0,First Owner,0.1513159043723507,1491
Manual,0.1306344835831814,SUV,0.6002632621852876,Urban cruiser Premium,3.285493011949117,Toyota,1.3664149195730433,12.0,2022.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1462.0,Petrol,0.1808108436013733,20000.0,103.2,Third Owner,1.3553447922231374,1492
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ameo 1.5 TDI Comfortline,3.929561056299393,Volkswagen,1.491104562694788,21.46,2017.0,Hyderabad,1.027129429868669,Comprehensive,0.4469137531446819,5.0,1498.0,Diesel,0.5145358569867878,79754.0,108.6,Second Owner,0.6196441032904012,1493
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R CNG LXI BSIV,3.089198366805149,Maruti,0.5428800869444625,20.0,2011.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,998.0,CNG,1.5242096868527688,62000.0,67.0,First Owner,0.1513159043723507,1494
Manual,0.1306344835831814,Sedan,0.5776796017468651,Swift Dzire ZXI 1.2,3.5285310606354114,Maruti,0.5428800869444625,25.17,2017.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,54855.0,81.8,First Owner,0.1513159043723507,1495
Manual,0.1306344835831814,Sedan,0.5776796017468651,Jetta 1.4 TSI Comfortline,3.8295610562993927,Volkswagen,1.491104562694788,14.08,2016.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1390.0,Petrol,0.1808108436013733,16726.0,120.3,First Owner,0.1513159043723507,1496
Automatic,0.5851602224980227,MUV,1.3502737398232223,XL6 Alpha AT,3.22750106497143,Maruti,0.5428800869444625,23.8,2022.0,Ahmedabad,1.1106443702845317,Zero Dep,1.3090775235586007,6.0,1462.0,Petrol,0.1808108436013733,19512.0,101.6,First Owner,0.1513159043723507,1497
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Grand i10 Sportz,2.0852680731767164,Hyundai,0.6762035848164187,25.1,2016.0,Gurgaon,1.2221060330847242,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,60000.0,82.0,First Owner,0.1513159043723507,1498
Manual,0.1306344835831814,Sedan,0.5776796017468651,City i-VTEC VX,3.089198366805149,Honda,0.9783027075803176,22.38,2018.0,Kolkata,1.1705962136349577,Comprehensive,0.4469137531446819,5.0,1497.0,Petrol,0.1808108436013733,35200.0,117.6,First Owner,0.1513159043723507,1499
Automatic,0.5851602224980227,SUV,0.6002632621852876,Harrier XZA Dual Tone AT BSVI,3.929561056299393,Tata,1.2324145684656973,19.02,2021.0,Pune,1.0951613137788256,Comprehensive,0.4469137531446819,5.0,1956.0,Diesel,0.5145358569867878,64784.0,167.6,First Owner,0.1513159043723507,1500
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Swift VDI,2.414587708328575,Maruti,0.5428800869444625,19.0,2013.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1248.0,Diesel,0.5145358569867878,108652.0,74.0,First Owner,0.1513159043723507,1501
Automatic,0.5851602224980227,MUV,1.3502737398232223,XL6 Zeta AT,3.6534697972437113,Maruti,0.5428800869444625,21.4,2019.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,6.0,1462.0,Petrol,0.1808108436013733,103396.0,101.6,First Owner,0.1513159043723507,1502
Manual,0.1306344835831814,Sedan,0.5776796017468651,Swift Dzire VXI,2.1052851866986035,Maruti,0.5428800869444625,20.89,2012.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,78000.0,88.5,First Owner,0.1513159043723507,1503
Automatic,0.5851602224980227,SUV,0.6002632621852876,Fortuner 2.8 2WD AT BSIV,3.176348542524049,Toyota,1.3664149195730433,18.49,2019.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,7.0,2755.0,Diesel,0.5145358569867878,32000.0,174.5,First Owner,0.1513159043723507,1504
Manual,0.1306344835831814,SUV,0.6002632621852876,Nexon 1.2 Revotron XZ Plus,3.431621047627355,Tata,1.2324145684656973,16.5,2019.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1198.0,Petrol,0.1808108436013733,40000.0,108.5,First Owner,0.1513159043723507,1505
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i20 1.2 Sportz,2.984463016285136,Hyundai,0.6762035848164187,24.0,2012.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,50000.0,78.91,First Owner,0.1513159043723507,1506
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R ZXI 1.2,2.9544997929076926,Maruti,0.5428800869444625,13.5,2021.0,Bangalore,0.8686148605655614,Zero Dep,1.3090775235586007,5.0,1197.0,Petrol,0.1808108436013733,14009.0,81.8,First Owner,0.1513159043723507,1507
Automatic,0.5851602224980227,SUV,0.6002632621852876,CR-V 2.4L 4WD AT,3.089198366805149,Honda,0.9783027075803176,15.8,2015.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,5.0,2354.0,Petrol,0.1808108436013733,47000.0,187.4,Second Owner,0.6196441032904012,1508
